Unit ID,Sector,MSI Status,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,Net Price,Cost of Attendance: In State,Cost of Attendance: Out of State,Cost of Attendance: In District,Affordability Gap (net price minus income earned working 10 hrs at min wage),Weekly Hours to Close Gap,State Minimum Wage,Income Earned from Working 10 Hours a Week at State's Minimum Wage,Monthly Center-Based Child Care Cost,Annual Center-Based Child Care Cost,Adjusted Monthly Center-Based Child Care Cost,Monthly Home-Based Child Care Cost,Adjusted Monthly Home-Based Child Care Cost,Annual Home-Based Child Care Cost,Latitude,Longitude,Region #,Institution Name,City,State Abbreviation,Sector Name,MSI Type,"Cost of Attendance: In State, On Campus",County Name,Zip Code,Region,Highest Degree Offered Name,Highest Level Offered Name,Institution Size Category Name,UNIQUE_IDENTIFICATION_NUMBER_OF_THE_INSTITUTION,City of Institution,Institution Type,Sector of Institution,"Average Net Price After Grants, 2020-21","Average Net Price After Grants, 2019-20","Average Net Price After Grants, 2018-19","Percent of First-Time, Full-Time Undergraduates Awarded Pell Grants","Percent Full-time, First-time, Pell Grant Recipients Receiving an Award - 6 Years","Percent Full-time, First-time, Pell Grant Recipients Still Enrolled at Same Institution - 8 Years",Bachelor's Degree Graduation Rate Bachelor Degree Within 6 Years - Total,Bachelor's Degree Graduation Rate Within 4 Years - Total,Bachelor's Degree Graduation Rate Within 5 Years - Total,"First-Time, Full-Time Retention Rate","Percent of Full-time, First-time Degree-Seeking Undergraduates","Average Amount of Institutional Grant Aid Awarded to First-Time, Full-Time Undergraduates","Average Amount of Federal, State, Local, or Institutional Grant Aid Awarded","Percent of First-Time, Full-Time Undergraduates Awarded Federal, State, Local or Institutional Grant Aid",Number of Undergraduates Enrolled,Institution Size Category,Instructional Expenses Per FTE,Instructional Expenses FASB per FTE,Endowment Assets FASB per Student,Hispanic-serving Institution (HSI),Predominantly Black Institution (PBI),Asian American or Native American Pacific Islander-Serving Institution (AANAPISI),Native American Non-Tribal Institution (NANTI),Historically Black College or University (HBCU),Tribal College or University (TCU),Median Earnings of Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Dependent Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Independent Students Working and Not Enrolled 10 Years After Entry,LATITUDE,LONGITUDE
138309,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260.8,17295.0,17295.0,17295.0,15935.8,36.839999999999996,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,29.139999999999997,-82.2,3.0,Rasmussen University-Florida,Ocala,FL,"Private for-profit, 4-year or above",,.,Marion County,34474-6226,South,Doctor's degree -  professional practice,Doctor's degree,"5,000 - 9,999",138309,Ocala,Private For-Profit Four-Year,3,17820.0,18862.0,18950.0,81.0,20.0,0.0,0.0,0.0,0.0,,2.0,1252.0,6619.0,91.0,4136.0,3,,,,,0.0,0.0,0.0,0.0,0.0,47921.5,37892.0,34894.0,29,-82
138354,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9075.0,19822.0,32703.0,19822.0,4750.0,10.98,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,30.55,-87.22,3.0,The University of West Florida,Pensacola,FL,"Public, 4-year or above",,23416,Escambia County,32514-5750,South,Doctor's degree - research/scholarship,Doctor's degree,"10,000 - 19,999",138354,Pensacola,Public Four-Year,1,10344.0,8452.0,7515.0,31.0,43.0,2.0,52.0,35.0,48.0,84.0,11.0,4154.0,10774.0,97.0,6241.0,4,6167.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,43532.0,42303.0,31,-87
138372,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10997.666666666666,,,,6672.666666666667,15.433333333333335,8.65,86.5,1142.4,13708.799999999997,1231.74,1186.8,1279.61,14241.6,28.56,-81.57,3.0,Orange Technical College-Westside Campus,Winter Garden,FL,"Public, 2-year",,,Orange County,34787-3733,South,Non-degree granting,"At least 2, but less than 4 academic yrs","1,000 - 4,999",138372,Winter Garden,Public Two-Year,4,11322.0,11147.0,8783.0,45.0,,,,,,75.0,8.0,631.0,5215.0,74.0,242.0,2,4706.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,22819.0,20414.0,29,-82
138479,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8744.0,,,,4419.0,10.233333333333334,8.65,86.5,1142.4,13708.799999999997,1231.74,1186.8,1279.61,14241.6,26.09,-80.23,3.0,William T McFatter Technical College,Davie,FL,"Public, 2-year",,,Broward County,33317,South,Non-degree granting,"At least 2, but less than 4 academic yrs","Under 1,000",138479,Davie,Public Two-Year,4,11094.0,10230.0,12150.0,27.0,,,,,,67.0,34.0,2535.0,3900.0,60.0,833.0,1,5557.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,26,-80
138488,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23122.0,,,,18797.0,43.45,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,28.6,-81.36,3.0,Orange Technical College-East Campus,Winter Park,FL,"Public, 2-year",,,Orange County,32789-3049,South,Non-degree granting,"At least 2, but less than 4 academic yrs","1,000 - 4,999",138488,Winter Park,Public Two-Year,4,23451.0,23570.0,27126.0,20.0,,,,,,14.0,21.0,1523.0,1471.0,59.0,214.0,1,6013.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,31070.0,24971.0,29,-81
138497,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,28.83,-82.35,3.0,Withlacoochee Technical College,Inverness,FL,"Public, 2-year",,,Citrus County,34450-4301,South,Non-degree granting,"At least 2, but less than 4 academic yrs","Under 1,000",138497,Inverness,Public Two-Year,4,3564.0,3205.0,3673.0,25.0,,,,,,92.0,82.0,1604.0,3757.0,65.0,384.0,1,7937.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,20685.0,29750.0,29,-82
138558,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100.6,12552.0,19458.0,12552.0,3475.6,9.580000000000002,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,31.48,-83.53,3.0,Abraham Baldwin Agricultural College,Tifton,GA,"Public, 4-year or above",,16665,Tift County,31793-2601,South,Bachelor's degree,Bachelor's degree,"1,000 - 4,999",138558,Tifton,Public Four-Year,1,7744.0,8106.0,6823.0,45.0,29.0,0.0,34.0,19.0,31.0,65.0,21.0,4028.0,6260.0,95.0,2407.0,2,6509.0,,,,0.0,0.0,0.0,0.0,0.0,36041.0,33794.0,27501.0,31,-84
138600,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23946.8,56809.0,56809.0,56809.0,20321.8,56.06,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.77,-84.3,3.0,Agnes Scott College,Decatur,GA,"Private not-for-profit, 4-year or above",,64812,DeKalb County,30030-3770,South,Master's degree,Master's degree,"1,000 - 4,999",138600,Decatur,Private Not-For-Profit Four-Year,2,13420.0,21816.0,21893.0,47.0,73.0,0.0,75.0,69.0,74.0,84.0,28.0,27595.0,33213.0,100.0,1050.0,2,15914.0,15914.0,227617.0,,0.0,0.0,0.0,0.0,0.0,47921.5,48009.0,55370.0,34,-84
138655,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14701.0,13753.0,13753.0,13753.0,11076.0,30.560000000000002,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.89,-84.3,3.0,Interactive College of Technology-Chamblee,Chamblee,GA,"Private for-profit, 2-year",,.,DeKalb County,30341,South,Associate's degree,Associate's degree,"Under 1,000",138655,Chamblee,Private For-Profit,6,13320.0,13856.0,14004.0,83.0,70.0,1.0,,,,58.0,18.0,,7336.0,83.0,657.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26383.0,24865.0,34,-84
138664,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16803.5,13593.0,13593.0,13593.0,13178.5,36.325,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.57,-84.34,3.0,Interactive College of Technology-Morrow,Morrow,GA,"Private for-profit, 2-year",,.,Clayton County,30260,South,Associate's degree,Associate's degree,"Under 1,000",138664,Morrow,Private For-Profit,6,13364.0,13720.0,14843.0,86.0,20.0,0.0,,,,57.0,45.0,,6809.0,93.0,65.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26383.0,24865.0,34,-84
138682,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5538.5,7851.0,9451.0,7851.0,1913.5,5.275,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,31.55,-84.17,3.0,Albany Technical College,Albany,GA,"Public, 2-year",PBI,.,Dougherty County,31701,South,Associate's degree,"At least 2, but less than 4 academic yrs","1,000 - 4,999",138682,Albany,Public Two-Year,4,7844.0,479.0,88.0,80.0,41.0,2.0,,,,48.0,6.0,2258.0,7746.0,95.0,831.0,2,3315.0,,,,1.0,0.0,0.0,0.0,0.0,27937.0,25319.0,27031.0,32,-84
138716,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16114.2,17045.0,27767.0,17045.0,12489.2,34.46,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,31.57,-84.14,3.0,Albany State University,Albany,GA,"Public, 4-year or above",HBCU,19620,Dougherty County,31705,South,Master's degree,Post-master's certificate,"5,000 - 9,999",138716,Albany,Public Four-Year,1,14359.0,13678.0,12500.0,75.0,24.0,1.0,35.0,11.0,30.0,65.0,15.0,5932.0,6872.0,93.0,3880.0,3,6218.0,,,,0.0,0.0,0.0,1.0,0.0,36041.0,36062.0,35581.0,32,-84
138761,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23071.4,12537.0,12537.0,12537.0,19446.4,53.64,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,31.77,-84.8,3.0,Andrew College,Cuthbert,GA,"Private not-for-profit, 4-year or above",,37612,Randolph County,39840-5550,South,Bachelor's degree,Bachelor's degree,"Under 1,000",138761,Cuthbert,Private Not-For-Profit Four-Year,2,21273.0,19946.0,19525.0,68.0,26.0,0.0,,,,56.0,33.0,9909.0,15681.0,99.0,200.0,1,8202.0,8202.0,38151.0,,0.0,0.0,0.0,0.0,0.0,36041.0,33818.0,,32,-85
138813,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.94,-84.36,3.0,The Art Institute of Atlanta,Atlanta,GA,"Private for-profit, 4-year or above",,,Fulton County,30328-1635,South,Bachelor's degree,Bachelor's degree,"Under 1,000",138813,Atlanta,Private For-Profit Four-Year,3,31020.0,25857.0,23140.0,66.0,16.0,0.0,20.0,14.0,18.0,17.0,8.0,3435.0,7873.0,82.0,358.0,1,,,,,0.0,0.0,0.0,0.0,0.0,47921.5,33037.0,36545.0,34,-84
138822,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16052.0,,,,12427.0,34.3,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.64,-84.02,3.0,Georgia Career Institute,Conyers,GA,"Private for-profit, less-than 2-year",,,Rockdale County,30094,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",138822,Conyers,Private For-Profit,9,18694.0,16891.0,17183.0,50.0,,,,,,76.0,22.0,1500.0,4872.0,50.0,577.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,25333.0,21945.0,34,-84
138840,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2205.2,5843.0,7443.0,5843.0,-1419.8,-3.9200000000000004,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.71,-84.4,3.0,Atlanta Technical College,Atlanta,GA,"Public, 2-year",PBI,.,Fulton County,30310-4446,South,Associate's degree,"At least 2, but less than 4 academic yrs","1,000 - 4,999",138840,Atlanta,Public Two-Year,4,-102.0,-229.0,-334.0,79.0,45.0,1.0,,,,60.0,6.0,,9017.0,93.0,1039.0,2,5031.0,,,,1.0,0.0,0.0,0.0,0.0,27937.0,25016.0,27190.0,34,-84
138868,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20980.2,32000.0,32000.0,32000.0,17355.2,47.88,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,32.88,-85.18,3.0,Point University,West Point,GA,"Private not-for-profit, 4-year or above",,35400,Troup County,31833,South,Master's degree,Master's degree,"1,000 - 4,999",138868,West Point,Private Not-For-Profit Four-Year,2,20099.0,24449.0,18685.0,40.0,35.0,0.0,28.0,23.0,27.0,55.0,9.0,9673.0,13751.0,74.0,709.0,2,6144.0,6144.0,3787.0,,0.0,0.0,0.0,0.0,0.0,47921.5,36886.0,45307.0,33,-85
138901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7352.5,14198.0,20824.0,14198.0,3727.5,10.275,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.71,-84.4,3.0,Atlanta Metropolitan State College,Atlanta,GA,"Public, 4-year or above",PBI,20303,Fulton County,30310-4448,South,Bachelor's degree,Bachelor's degree,"1,000 - 4,999",138901,Atlanta,Public Four-Year,1,6295.0,7798.0,4906.0,64.0,18.0,1.0,20.0,0.0,0.0,50.0,11.0,1923.0,5055.0,96.0,633.0,2,3905.0,,,,1.0,0.0,0.0,0.0,0.0,36041.0,30189.0,36119.0,34,-84
138929,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.76,-84.39,3.0,Atlanta's John Marshall Law School,Atlanta,GA,"Private for-profit, 4-year or above",,,Fulton County,30303,South,Doctor's degree -  professional practice,Doctor's degree,"Under 1,000",138929,Atlanta,Private For-Profit Four-Year,3,,,,,,,,,,,,,,,,1,,,,,0.0,0.0,0.0,0.0,0.0,,,,34,-84
138938,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28696.5,,,,25071.5,69.15,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.92,-84.31,3.0,Atlanta School of Massage,Atlanta,GA,"Private for-profit, less-than 2-year",,,DeKalb County,30338,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",138938,Atlanta,Private For-Profit,9,26521.0,22357.0,26395.0,86.0,,,,,,69.0,8.0,,4660.0,86.0,222.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,25833.0,28771.0,34,-84
138947,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36717.0,39670.0,39670.0,39670.0,33092.0,91.32000000000001,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.75,-84.41,3.0,Clark Atlanta University,Atlanta,GA,"Private not-for-profit, 4-year or above",HBCU,43676,Fulton County,30314-4391,South,Doctor's degree - research/scholarship,Doctor's degree,"1,000 - 4,999",138947,Atlanta,Private Not-For-Profit Four-Year,2,29739.0,29100.0,27931.0,73.0,39.0,0.0,42.0,23.0,37.0,70.0,33.0,9842.0,8674.0,86.0,3224.0,2,8743.0,8743.0,28661.0,,0.0,0.0,0.0,1.0,0.0,47921.5,39695.0,36759.0,34,-84
138956,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9503.25,12673.0,14673.0,12673.0,5878.25,16.25,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.42,-82.05,3.0,Augusta Technical College,Augusta,GA,"Public, 2-year",PBI,.,Richmond County,30906,South,Associate's degree,"At least 2, but less than 4 academic yrs","1,000 - 4,999",138956,Augusta,Public Two-Year,4,11887.0,9136.0,9672.0,62.0,38.0,1.0,,,,49.0,9.0,2229.0,6103.0,91.0,1274.0,2,7397.0,,,,1.0,0.0,0.0,0.0,0.0,27937.0,30643.0,29587.0,33,-82
139144,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20108.2,53223.0,53223.0,53223.0,16483.2,45.46,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,34.29,-85.19,3.0,Berry College,Mount Berry,GA,"Private not-for-profit, 4-year or above",,57870,Floyd County,30149,South,Master's degree,Master's degree,"1,000 - 4,999",139144,Mount Berry,Private Not-For-Profit Four-Year,2,24741.0,24605.0,25192.0,24.0,59.0,0.0,72.0,66.0,71.0,85.0,34.0,23902.0,29624.0,100.0,2157.0,2,14532.0,14532.0,578927.0,,0.0,0.0,0.0,0.0,0.0,47921.5,45602.0,49033.0,34,-85
139153,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5970.0,10561.0,10561.0,10561.0,2345.0,6.5,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.74,-84.36,3.0,Beulah Heights University,Atlanta,GA,"Private not-for-profit, 4-year or above",AANAPII,.,Fulton County,30316,South,Doctor's degree - research/scholarship,Doctor's degree,"Under 1,000",139153,Atlanta,Private Not-For-Profit Four-Year,2,15836.0,10973.0,13200.0,14.0,6.0,0.0,13.0,6.0,13.0,63.0,1.0,520.0,955.0,71.0,77.0,1,3463.0,3463.0,,,0.0,1.0,0.0,0.0,0.0,47921.5,,25549.0,34,-84
139199,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.2,47505.0,47505.0,47505.0,17490.2,48.28,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,34.3,-83.82,3.0,Brenau University,Gainesville,GA,"Private not-for-profit, 4-year or above",,50015,Hall County,30501-3668,South,Doctor's degree -  professional practice,Doctor's degree,"1,000 - 4,999",139199,Gainesville,Private Not-For-Profit Four-Year,2,22727.0,21715.0,21438.0,48.0,42.0,0.0,52.0,39.0,49.0,51.0,11.0,16253.0,20695.0,96.0,927.0,2,9123.0,9123.0,23715.0,,0.0,0.0,0.0,0.0,0.0,47921.5,39909.0,49578.0,34,-84
139205,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22628.0,39141.0,39141.0,39141.0,19003.0,52.42,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,32.19,-82.59,3.0,Brewton-Parker College,Mount Vernon,GA,"Private not-for-profit, 4-year or above",,39033,Montgomery County,30445,South,Bachelor's degree,Bachelor's degree,"Under 1,000",139205,Mount Vernon,Private Not-For-Profit Four-Year,2,19567.0,18930.0,18459.0,66.0,16.0,0.0,12.0,5.0,12.0,46.0,23.0,7711.0,12912.0,99.0,549.0,1,4351.0,4351.0,15075.0,,0.0,0.0,0.0,0.0,0.0,47921.5,38726.0,35053.0,32,-83
139250,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14005.2,19379.0,26285.0,19379.0,10380.2,28.639999999999997,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,31.18,-81.49,3.0,College of Coastal Georgia,Brunswick,GA,"Public, 4-year or above",,25457,Glynn County,31520-3644,South,Bachelor's degree,Bachelor's degree,"1,000 - 4,999",139250,Brunswick,Public Four-Year,1,12772.0,12085.0,12255.0,48.0,26.0,1.0,23.0,12.0,21.0,57.0,14.0,2998.0,5806.0,88.0,1661.0,2,6720.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,31002.0,32285.0,31,-81
139278,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4574.8,7379.0,8979.0,7379.0,949.8,2.64,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.69,-85.18,3.0,West Georgia Technical College,Waco,GA,"Public, 2-year",,.,Haralson County,30182,South,Associate's degree,"At least 2, but less than 4 academic yrs","5,000 - 9,999",139278,Waco,Public Two-Year,4,3017.0,2708.0,2270.0,56.0,27.0,2.0,,,,51.0,7.0,45.0,6449.0,93.0,1735.0,3,3453.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,31265.0,29706.0,34,-85
139311,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11825.2,17312.0,28034.0,17312.0,8200.2,22.619999999999997,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.59,-84.33,3.0,Clayton  State University,Morrow,GA,"Public, 4-year or above",PBI,21369,Clayton County,30260-0285,South,Master's degree,Post-master's certificate,"5,000 - 9,999",139311,Morrow,Public Four-Year,1,10088.0,11620.0,10037.0,72.0,32.0,1.0,36.0,14.0,29.0,65.0,10.0,4573.0,7579.0,86.0,3435.0,3,6070.0,,,,1.0,0.0,0.0,0.0,0.0,47921.5,42252.0,46278.0,34,-84
139348,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.76,-84.28,3.0,Columbia Theological Seminary,Decatur,GA,"Private not-for-profit, 4-year or above",,,DeKalb County,30030-4118,South,Doctor's degree -  professional practice,Doctor's degree,"Under 1,000",139348,Decatur,Private Not-For-Profit Four-Year,2,,,,,,,,,,,,,,,,1,14146.0,14146.0,1258583.0,,0.0,0.0,0.0,0.0,0.0,,,,34,-84
139357,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5582.25,8258.0,9858.0,8258.0,1957.25,5.425000000000001,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,32.51,-84.98,3.0,Columbus Technical College,Columbus,GA,"Public, 2-year",PBI,.,Muscogee County,31904-6572,South,Associate's degree,"At least 2, but less than 4 academic yrs","1,000 - 4,999",139357,Columbus,Public Two-Year,4,6368.0,2698.0,4722.0,71.0,28.0,2.0,,,,45.0,5.0,,6990.0,91.0,791.0,2,4371.0,,,,1.0,0.0,0.0,0.0,0.0,27937.0,29629.0,32205.0,33,-85
139366,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13096.0,20663.0,31717.0,20663.0,9471.0,26.139999999999997,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,32.5,-84.94,3.0,Columbus State University,Columbus,GA,"Public, 4-year or above",,24797,Muscogee County,31907-5645,South,Doctor's degree - research/scholarship,Doctor's degree,"5,000 - 9,999",139366,Columbus,Public Four-Year,1,13571.0,11855.0,11361.0,57.0,34.0,1.0,43.0,19.0,37.0,61.0,17.0,6516.0,7234.0,94.0,4274.0,3,7409.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,41091.0,40901.0,33,-85
139384,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.4,9757.0,11357.0,9757.0,652.4,1.8,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,34.22,-85.17,3.0,Georgia Northwestern Technical College,Rome,GA,"Public, 2-year",,.,Floyd County,30161,South,Associate's degree,"At least 2, but less than 4 academic yrs","5,000 - 9,999",139384,Rome,Public Two-Year,4,4223.0,2200.0,2539.0,72.0,39.0,2.0,,,,56.0,4.0,,6735.0,94.0,1520.0,3,3597.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,30890.0,29944.0,34,-85
139393,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22535.4,55031.0,55031.0,55031.0,18910.4,52.160000000000004,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,34.97,-85.38,3.0,Covenant College,Lookout Mountain,GA,"Private not-for-profit, 4-year or above",,58012,Dade County,30750-4164,South,Master's degree,Master's degree,"Under 1,000",139393,Lookout Mountain,Private Not-For-Profit Four-Year,2,25536.0,26048.0,24634.0,23.0,69.0,0.0,72.0,65.0,70.0,83.0,29.0,22674.0,25140.0,99.0,804.0,1,9687.0,9687.0,68101.0,,0.0,0.0,0.0,0.0,0.0,47921.5,43735.0,50246.0,35,-85
139463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6197.6,14345.0,21251.0,14345.0,2572.6,7.12,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,34.77,-85.0,3.0,Dalton State College,Dalton,GA,"Public, 4-year or above",HSI,17354,Whitfield County,30720-3797,South,Bachelor's degree,Bachelor's degree,"1,000 - 4,999",139463,Dalton,Public Four-Year,1,5760.0,5776.0,6697.0,61.0,31.0,2.0,30.0,10.0,23.0,66.0,16.0,3491.0,6192.0,91.0,2705.0,2,4630.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,38338.0,36837.0,35,-85
139506,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12799.0,,,,9174.0,25.3,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.8,-84.21,3.0,Pro Way Hair School,Stone Mountain,GA,"Private for-profit, less-than 2-year",,,DeKalb County,30083-3254,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",139506,Stone Mountain,Private For-Profit,9,11349.0,11899.0,12403.0,88.0,,,,,,82.0,30.0,,3655.0,88.0,113.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,18269.0,19743.0,34,-84
139579,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25763.666666666668,20619.0,20619.0,20619.0,22138.666666666668,61.1,7.25,72.5,983.2000000000002,11798.4,1060.09,1309.2,1411.58,15710.4,32.0,-81.11,3.0,South University-Savannah,Savannah,GA,"Private for-profit, 4-year or above",,.,Chatham County,31406,South,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"Under 1,000",139579,Savannah,Private For-Profit Four-Year,3,23501.0,19987.0,19391.0,11.0,21.0,0.0,14.0,7.0,7.0,57.0,5.0,3611.0,7170.0,78.0,160.0,1,,,,,0.0,0.0,0.0,0.0,0.0,47921.5,34612.0,37398.0,32,-81
139621,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11130.8,14863.0,21215.0,14863.0,7505.8,20.7,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,32.59,-82.31,3.0,East Georgia State College,Swainsboro,GA,"Public, 4-year or above",PBI,18846,Emanuel County,30401,South,Bachelor's degree,Bachelor's degree,"1,000 - 4,999",139621,Swainsboro,Public Four-Year,1,9190.0,9229.0,8488.0,68.0,14.0,0.0,,,,67.0,27.0,1666.0,5495.0,94.0,1215.0,2,5506.0,,,,1.0,0.0,0.0,0.0,0.0,36041.0,35751.0,35261.0,33,-82
139630,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19204.4,36257.0,36257.0,36257.0,15579.4,42.96,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,34.28,-83.15,3.0,Emmanuel College,Franklin Springs,GA,"Private not-for-profit, 4-year or above",,38616,Franklin County,30639,South,Master's degree,Master's degree,"Under 1,000",139630,Franklin Springs,Private Not-For-Profit Four-Year,2,17730.0,17148.0,18268.0,36.0,36.0,0.0,34.0,27.0,34.0,64.0,26.0,10265.0,14206.0,98.0,758.0,1,4939.0,4939.0,2233.0,,0.0,0.0,0.0,0.0,0.0,47921.5,37531.0,37871.0,34,-83
